"(2019, 1)",-4.1499999999999995
"(2019, 2)",-2.5714285714285716
"(2019, 3)",-7.642857142857144
"(2019, 4)",-11.400000000000002
"(2019, 5)",-8.814285714285713
"(2019, 6)",-2.0571428571428574
"(2019, 7)",0.7857142857142858
"(2019, 8)",-1.614285714285715
"(2019, 9)",-1.1142857142857143
"(2019, 10)",-3.8
"(2019, 11)",-2.028571428571429
"(2019, 12)",2.442857142857143
"(2019, 13)",2.5428571428571423
"(2019, 14)",5.5857142857142845
"(2019, 15)",0.6714285714285715
"(2019, 16)",7.3999999999999995
"(2019, 17)",12.0
"(2019, 18)",5.014285714285714
"(2019, 19)",8.342857142857143
"(2019, 20)",12.642857142857142
"(2019, 21)",14.828571428571427
"(2019, 22)",11.857142857142858
"(2019, 23)",20.857142857142858
"(2019, 24)",15.700000000000001
"(2019, 25)",19.599999999999998
"(2019, 26)",16.24285714285714
"(2019, 27)",15.371428571428572
"(2019, 28)",15.057142857142855
"(2019, 29)",18.857142857142858
"(2019, 30)",23.957142857142856
"(2019, 31)",14.742857142857142
"(2019, 32)",17.65714285714286
"(2019, 33)",17.314285714285713
"(2019, 34)",16.857142857142858
"(2019, 35)",19.785714285714285
"(2019, 36)",14.457142857142856
"(2019, 37)",13.62857142857143
"(2019, 38)",7.671428571428573
"(2019, 39)",8.000000000000002
"(2019, 40)",8.9
"(2018, 1)",-0.2749999999999999
"(2018, 2)",-3.1428571428571432
"(2018, 3)",-7.671428571428571
"(2018, 4)",-2.2571428571428576
"(2018, 5)",-6.714285714285714
"(2018, 6)",-7.457142857142857
"(2018, 7)",-3.5285714285714285
"(2018, 8)",-14.4
"(2018, 9)",-14.814285714285713
"(2018, 10)",-4.9571428571428555
"(2018, 11)",-5.214285714285714
"(2018, 12)",-2.3428571428571425
"(2018, 13)",-3.985714285714286
"(2018, 14)",1.8285714285714287
"(2018, 15)",4.414285714285714
"(2018, 16)",7.3999999999999995
"(2018, 17)",5.971428571428571
"(2018, 18)",7.957142857142856
"(2018, 19)",15.814285714285713
"(2018, 20)",17.342857142857145
"(2018, 21)",17.914285714285715
"(2018, 22)",17.714285714285715
"(2018, 23)",11.928571428571429
"(2018, 24)",17.099999999999998
"(2018, 25)",14.542857142857143
"(2018, 26)",16.557142857142853
"(2018, 27)",16.314285714285713
"(2018, 28)",21.17142857142857
"(2018, 29)",24.38571428571429
"(2018, 30)",25.32857142857143
"(2018, 31)",23.614285714285717
"(2018, 32)",19.3
"(2018, 33)",17.557142857142857
"(2018, 34)",16.02857142857143
"(2018, 35)",15.400000000000002
"(2018, 36)",16.857142857142858
"(2018, 37)",13.128571428571432
"(2018, 38)",13.042857142857143
"(2018, 39)",7.557142857142857
"(2018, 40)",6.328571428571428
"(2018, 41)",10.471428571428572
"(2018, 42)",9.071428571428571
"(2018, 43)",2.5714285714285716
"(2018, 44)",4.242857142857143
"(2018, 45)",5.642857142857143
"(2018, 46)",5.828571428571428
"(2018, 47)",-0.8714285714285713
"(2018, 48)",-1.9857142857142855
"(2018, 49)",0.6285714285714287
"(2018, 50)",-2.2142857142857144
"(2018, 51)",-4.714285714285714
"(2018, 52)",-1.8571428571428572
"(2017, 39)",8.1
"(2017, 40)",8.071428571428573
"(2017, 41)",7.042857142857142
"(2017, 42)",4.5857142857142845
"(2017, 43)",0.6857142857142856
"(2017, 44)",2.0714285714285716
"(2017, 45)",4.4
"(2017, 46)",2.314285714285714
"(2017, 47)",1.157142857142857
"(2017, 48)",1.6714285714285713
"(2017, 49)",-3.172065784643304e-17
"(2017, 50)",-0.24285714285714288
"(2017, 51)",0.0
"(2017, 52)",0.2571428571428572
